,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.11.01
LAF9,795286,802284,1.77835 ,1.78259 ,1.78698 ,1.78824 ,1.78942 ,1.79480 ,1.79504 ,1.80162 ,1.81482 ,1.81651 ,1.83152 ,1.84630 ,28.57 ,28.35 ,21.80 ,0.027833 ,0.028275 ,0.008056 ,0.006577 ,0.036478 ,0.016701 ,0.006801 ,0.021474 ,0.2894 ,0.2363 ,0.6000 ,0.2405 ,0.2326 ,0.5306 ,0.0043 ,0.0036 ,3.09792113E+00,-1.11246632E-02,3.88244968E-02,1.94918388E-03,-6.84019791E-05,1.33030530E-05,0.00000000E+00,75,488,529,4.97 ,2,3,5b,426(4),212,,,,,43/36,,395/363,,,,,,,,,0.02,0.22,0.53,0.74,0.85,0.946,0.978,0.990,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.992,0.985,0.952,0.899,1,Y,
LAF11,757317,763315,1.74312 ,1.74631 ,1.74996 ,1.75103 ,1.75205 ,1.75671 ,1.75692 ,1.76259 ,1.77383 ,1.77527 ,1.78795 ,1.80027 ,31.71 ,31.46 ,24.40 ,0.023874 ,0.024237 ,0.006959 ,0.005674 ,0.031028 ,0.014113 ,0.005885 ,0.018352 ,0.2915 ,0.2377 ,0.5911 ,0.2428 ,0.2341 ,0.5230 ,0.0000 ,-0.0001 ,2.80963092E+00,1.14276691E-01,1.25106388E-01,-2.21708952E-02,2.91617555E-03,-1.35685507E-04,0.00000000E+00,64,494,526,4.58 ,1,3,5b,426(4),216,,,,,41/35,,387/344,,,,,,,,,0.12,0.45,0.73,0.87,0.939,0.988,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.984,0.900,0.78,1,Y,
E-LAF2,744448,748445,1.73357 ,1.73629 ,1.73905 ,1.73983 ,1.74056 ,1.74385 ,1.74400 ,1.74795 ,1.75566 ,1.75664 ,1.76506 ,1.77304 ,44.78 ,44.51 ,35.33 ,0.016613 ,0.016806 ,0.004947 ,0.003949 ,0.021061 ,0.009395 ,0.004167 ,0.012639 ,0.2978 ,0.2377 ,0.5655 ,0.2479 ,0.2350 ,0.5011 ,-0.0041 ,-0.0037 ,2.96848270E+00,-1.16032701E-02,2.44833672E-02,7.75976856E-04,-2.44342622E-05,3.01832049E-06,0.00000000E+00,76,614,653,4.16 ,1,4,,607(6),118,,,,,40/34,,372/340,,,,,,,0.04,0.28,0.59,0.78,0.88,0.937,0.966,0.991,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.991,0.971,0.900,0.72,1,Y,TEST POT DATA
E-LAF3,717479,721476,1.70753 ,1.71002 ,1.71253 ,1.71323 ,1.71390 ,1.71687 ,1.71700 ,1.72056 ,1.72749 ,1.72836 ,1.73587 ,1.74296 ,47.93 ,47.65 ,38.00 ,0.014958 ,0.015122 ,0.004476 ,0.003558 ,0.018867 ,0.008385 ,0.003769 ,0.011353 ,0.2992 ,0.2379 ,0.5606 ,0.2492 ,0.2353 ,0.4969 ,-0.0038 ,-0.0033 ,2.88218387E+00,-1.06317724E-02,2.27527853E-02,3.97667212E-04,1.25478223E-05,5.87511175E-07,0.00000000E+00,96,604,642,3.89 ,,,,,,,,,,38/34,,367/339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Y,TEST POT DATA
E-LAF7,749353,755350,1.73648 ,1.73984 ,1.74327 ,1.74425 ,1.74516 ,1.74931 ,1.74950 ,1.75453 ,1.76452 ,1.76579 ,1.77699 ,1.78787 ,35.28 ,35.02 ,27.26 ,0.021243 ,0.021544 ,0.006224 ,0.005029 ,0.027490 ,0.012471 ,0.005249 ,0.016295 ,0.2930 ,0.2367 ,0.5871 ,0.2436 ,0.2334 ,0.5196 ,0.0020 ,0.0019 ,2.96631279E+00,-1.09274208E-02,3.14277188E-02,7.03288732E-04,4.43317688E-05,2.65190331E-06,0.00000000E+00,87,589,635,3.61 ,2,4,,540(5),149,,,,,42/36,,396/356,,,,,,,,,0.09,0.40,0.64,0.78,0.86,0.933,0.962,0.976,0.985,0.994,0.999,0.999,0.998,0.999,,,,,,,,,,,1,Y,TEST POT DATA
E-LAF9,795285,802283,1.77836 ,1.78261 ,1.78700 ,1.78825 ,1.78943 ,1.79480 ,1.79504 ,1.80161 ,1.81485 ,1.81656 ,1.83177 ,1.84695 ,28.54 ,28.31 ,21.64 ,0.027854 ,0.028311 ,0.008041 ,0.006571 ,0.036733 ,0.016920 ,0.006788 ,0.021523 ,0.2887 ,0.2359 ,0.6075 ,0.2398 ,0.2321 ,0.5372 ,0.0124 ,0.0110 ,3.10092155E+00,-1.37498298E-02,3.78092579E-02,2.07799755E-03,-9.16209650E-05,1.79829707E-05,0.00000000E+00,85,611,665,3.51 ,1,3,,612(6),141,,,,,44/37,,400/367,,,,,,,,,0.01,0.10,0.40,0.65,0.79,0.906,0.946,0.964,0.976,0.984,0.996,0.997,0.996,0.999,,,,,,,,,,,1,Y,TEST POT DATA
E-LAF11,757316,763313,1.74243 ,1.74614 ,1.74995 ,1.75104 ,1.75207 ,1.75671 ,1.75692 ,1.76258 ,1.77391 ,1.77537 ,1.78822 ,1.80090 ,31.59 ,31.35 ,24.19 ,0.023960 ,0.024326 ,0.006966 ,0.005665 ,0.031297 ,0.014303 ,0.005878 ,0.018448 ,0.2907 ,0.2364 ,0.5970 ,0.2416 ,0.2329 ,0.5282 ,0.0063 ,0.0056 ,2.98504551E+00,-1.28617730E-02,3.12839577E-02,2.17089493E-03,-1.62580251E-04,1.82003929E-05,0.00000000E+00,91,577,627,3.52 ,1,1,,539(5),170,,,,,42/36,,390/359,,,,,,,,,0.08,0.41,0.68,0.81,0.89,0.948,0.971,0.983,0.990,0.996,0.999,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.986,0.967,0.911,0.82,1,Y,TEST POT DATA
E-LAF01,700481,703478,1.69076 ,1.69319 ,1.69564 ,1.69633 ,1.69697 ,1.69987 ,1.70000 ,1.70346 ,1.71020 ,1.71104 ,1.71834 ,1.72522 ,48.08 ,47.80 ,38.16 ,0.014559 ,0.014716 ,0.004361 ,0.003464 ,0.018343 ,0.008145 ,0.003672 ,0.011044 ,0.2995 ,0.2379 ,0.5594 ,0.2495 ,0.2354 ,0.4960 ,-0.0049 ,-0.0043 ,2.82762091E+00,-1.12227553E-02,2.13169098E-02,5.59325355E-04,-1.33571380E-05,1.86385587E-06,0.00000000E+00,91,653,701,3.69 ,1,4,,575(6),155,,,,,39/34,,367/334,,,,,,,0.06,0.34,0.64,0.81,0.902,0.947,0.970,0.987,0.993,0.997,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.993,0.972,0.922,0.81,1,Y,TEST POT DATA
E-LAF02,720437,724434,1.70970 ,1.71238 ,1.71511 ,1.71588 ,1.71660 ,1.71985 ,1.72000 ,1.72391 ,1.73159 ,1.73256 ,1.74098 ,1.74901 ,43.68 ,43.40 ,34.32 ,0.016483 ,0.016682 ,0.004894 ,0.003915 ,0.020979 ,0.009390 ,0.004123 ,0.012559 ,0.2969 ,0.2375 ,0.5697 ,0.2472 ,0.2347 ,0.5047 ,-0.0014 ,-0.0014 ,2.88761613E+00,-1.13224055E-02,2.34620658E-02,8.79155778E-04,-3.93727241E-05,4.43531743E-06,0.00000000E+00,82,663,702,3.66 ,1,4,,554(6),160,,,,,40/35,,380/348,,,,,,,,0.09,0.39,0.66,0.82,0.905,0.951,0.988,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.983,0.934,0.81,1,Y,TEST POT DATA
E-LAF04,757478,761476,1.74685 ,1.74954 ,1.75223 ,1.75299 ,1.75369 ,1.75686 ,1.75700 ,1.76076 ,1.76806 ,1.76898 ,1.77687 ,1.78431 ,47.83 ,47.59 ,38.09 ,0.015828 ,0.015987 ,0.004766 ,0.003766 ,0.019873 ,0.008811 ,0.004010 ,0.011977 ,0.3011 ,0.2379 ,0.5567 ,0.2508 ,0.2356 ,0.4939 ,-0.0098 ,-0.0074 ,3.01654365E+00,-1.42462083E-02,2.51223164E-02,1.95992997E-04,4.35063641E-05,-7.85606637E-07,0.00000000E+00,69,654,676,4.08 ,1,4,,645(6),76,,,,,39/33,,368/332,,,,,,0.01,0.17,0.44,0.66,0.79,0.87,0.913,0.939,0.961,0.971,0.978,0.984,0.988,0.992,0.992,0.993,0.995,0.999,0.999,0.999,0.999,0.988,0.993,0.982,0.957,0.88,0.63,1,Y,TEST POT DATA
E-LAF05,762401,767398,1.75021 ,1.75327 ,1.75639 ,1.75727 ,1.75810 ,1.76183 ,1.76200 ,1.76651 ,1.77539 ,1.77651 ,1.78634 ,1.79580 ,40.11 ,39.83 ,31.31 ,0.019000 ,0.019243 ,0.005615 ,0.004507 ,0.024340 ,0.010955 ,0.004732 ,0.014511 ,0.2955 ,0.2372 ,0.5766 ,0.2459 ,0.2342 ,0.5108 ,-0.0007 ,-0.0005 ,3.02046444E+00,-1.21632364E-02,2.80238460E-02,8.61441681E-04,-1.40486471E-05,4.56130350E-06,0.00000000E+00,78,604,653,3.94 ,1,4,,406(4),109,,,,,39/33,,364/333,,,,,,0.03,0.27,0.58,0.77,0.86,0.919,0.949,0.963,0.978,0.984,0.988,0.992,0.995,0.997,0.998,0.998,0.999,,,,,,,,,,,1,Y,TEST POT DATA
E-LAF09,697485,700482,1.68791 ,1.69030 ,1.69271 ,1.69338 ,1.69402 ,1.69687 ,1.69700 ,1.70042 ,1.70707 ,1.70791 ,1.71513 ,1.72193 ,48.53 ,48.24 ,38.45 ,0.014362 ,0.014521 ,0.004294 ,0.003415 ,0.018127 ,0.008059 ,0.003615 ,0.010906 ,0.2990 ,0.2378 ,0.5611 ,0.2489 ,0.2352 ,0.4973 ,-0.0017 ,-0.0018 ,2.82115249E+00,-1.28420041E-02,1.95742767E-02,8.51971209E-04,-3.82046776E-05,2.42425127E-06,0.00000000E+00,87,659,698,3.67 ,2,4,,602(6),136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Y,TEST POT DATA
E-LAF010,743493,747491,1.73353 ,1.73608 ,1.73865 ,1.73937 ,1.74005 ,1.74307 ,1.74320 ,1.74679 ,1.75372 ,1.75459 ,1.76205 ,1.76902 ,49.31 ,49.08 ,39.43 ,0.015071 ,0.015217 ,0.004551 ,0.003589 ,0.018849 ,0.008329 ,0.003829 ,0.011388 ,0.3020 ,0.2381 ,0.5527 ,0.2516 ,0.2359 ,0.4903 ,-0.0115 ,-0.0089 ,2.96201742E+00,-6.90787335E-03,2.95340678E-02,-1.39338248E-03,2.52317172E-04,-1.24543400E-05,0.00000000E+00,66,643,674,4.07 ,1,4,,645(6),86,,,,,38/32,,354/317,,,,,0.11,0.36,0.59,0.75,0.86,0.920,0.958,0.977,0.989,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.990,0.967,0.881,0.630,1,Y,TEST POT DATA
E-LAF016,801350,806347,1.78690 ,1.79055 ,1.79427 ,1.79533 ,1.79632 ,1.80080 ,1.80100 ,1.80642 ,1.81718 ,1.81855 ,1.83061 ,1.84236 ,34.96 ,34.72 ,27.05 ,0.022909 ,0.023227 ,0.006727 ,0.005425 ,0.029611 ,0.013429 ,0.005672 ,0.017555 ,0.2936 ,0.2368 ,0.5862 ,0.2442 ,0.2336 ,0.5191 ,-0.0002 ,0.0005 ,3.14158865E+00,-1.47653343E-02,3.34231042E-02,1.25430167E-03,-3.49277287E-05,8.75894350E-06,0.00000000E+00,76,632,666,3.63 ,2,3,,649(6),93,,,,,43/35,,388/351,,,,,,,,0.01,0.25,0.60,0.79,0.88,0.927,0.967,0.985,0.995,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.994,0.980,0.927,0.77,1,Y,TEST POT DATA
E-LAFH2,804339,809336,1.78934 ,1.79308 ,1.79690 ,1.79799 ,1.79901 ,1.80363 ,1.80384 ,1.80945 ,1.82062 ,1.82205 ,1.83463 ,1.84696 ,33.89 ,33.64 ,26.10 ,0.023720 ,0.024062 ,0.006937 ,0.005612 ,0.030795 ,0.014012 ,0.005850 ,0.018212 ,0.2925 ,0.2366 ,0.5907 ,0.2431 ,0.2332 ,0.5229 ,0.0033 ,0.0032 ,3.14933620E+00,-1.48382096E-02,3.35324542E-02,1.59644183E-03,-7.06244061E-05,1.15814159E-05,0.00000000E+00,75,635,667,3.58 ,2,3,,600(6),78,,,,,44/36,,392/360,,,,,,,,,0.11,0.42,0.67,0.79,0.86,0.921,0.951,0.968,0.982,0.991,0.999,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.994,0.984,0.945,0.80,1,Y,TEST POT DATA
E-LASF01,786442,790439,1.77462 ,1.77759 ,1.78058 ,1.78142 ,1.78221 ,1.78574 ,1.78590 ,1.79013 ,1.79837 ,1.79941 ,1.80839 ,1.81687 ,44.17 ,43.93 ,34.95 ,0.017791 ,0.017988 ,0.005322 ,0.004228 ,0.022489 ,0.010020 ,0.004480 ,0.013508 ,0.2991 ,0.2376 ,0.5632 ,0.2491 ,0.2350 ,0.4993 ,-0.0090 ,-0.0070 ,3.10625626E+00,-1.30242032E-02,3.00056853E-02,-2.79459588E-04,1.47953845E-04,-6.92451309E-06,0.00000000E+00,76,614,644,4.24 ,1,4,,621(6),76,,,,,39/34,,366/332,,,,,0.02,0.19,0.44,0.63,0.77,0.85,0.914,0.949,0.968,0.988,0.997,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.990,0.965,0.900,0.69,1,Y,TEST POT DATA
E-LASF02,800422,804420,1.78758 ,1.79071 ,1.79388 ,1.79477 ,1.79560 ,1.79935 ,1.79952 ,1.80402 ,1.81280 ,1.81391 ,1.82351 ,1.83264 ,42.24 ,42.00 ,33.32 ,0.018927 ,0.019144 ,0.005645 ,0.004497 ,0.023994 ,0.010712 ,0.004753 ,0.014391 ,0.2983 ,0.2376 ,0.5660 ,0.2483 ,0.2349 ,0.5016 ,-0.0095 ,-0.0075 ,3.15611691E+00,-1.72799726E-02,2.73336859E-02,1.19991815E-03,-6.25674387E-05,5.65571879E-06,0.00000000E+00,68,624,651,4.32 ,1,3,,674(7),75,,,,,40/34,,367/331,,,,,,0.05,0.28,0.53,0.71,0.83,0.903,0.944,0.971,0.994,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.978,0.916,0.70,1,Y,TEST POT DATA
E-LASF03,806409,811407,1.79369 ,1.79697 ,1.80025 ,1.80118 ,1.80204 ,1.80593 ,1.80610 ,1.81077 ,1.81994 ,1.82110 ,1.83115 ,1.84073 ,40.94 ,40.69 ,32.18 ,0.019689 ,0.019925 ,0.005848 ,0.004673 ,0.025052 ,0.011211 ,0.004925 ,0.015000 ,0.2970 ,0.2373 ,0.5694 ,0.2472 ,0.2345 ,0.5045 ,-0.0076 ,-0.0063 ,3.19737166E+00,-3.20236260E-02,1.67812195E-02,4.29709196E-03,-4.39299261E-04,2.40669567E-05,0.00000000E+00,67,621,653,4.31 ,1,4,,643(6),78,,,,,40/33,,370/332,,,,,,0.03,0.23,0.48,0.67,0.79,0.86,0.909,0.936,0.963,0.974,0.981,0.987,0.992,0.996,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.997,0.989,0.969,0.913,0.71,1,Y,TEST POT DATA
E-LASF04,816443,820441,1.80392 ,1.80696 ,1.81004 ,1.81091 ,1.81172 ,1.81538 ,1.81554 ,1.81992 ,1.82843 ,1.82950 ,1.83875 ,1.84748 ,44.34 ,44.10 ,35.14 ,0.018392 ,0.018593 ,0.005503 ,0.004375 ,0.023207 ,0.010318 ,0.004634 ,0.013959 ,0.2992 ,0.2379 ,0.5610 ,0.2492 ,0.2353 ,0.4974 ,-0.0109 ,-0.0090 ,3.20360786E+00,-8.77554777E-03,3.32446054E-02,-4.32887979E-04,1.34715955E-04,-4.71647100E-06,0.00000000E+00,76,688,711,4.56 ,1,3,,638(6),64,,,,,41/32,,368/322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Y,TEMPORARYDATA
E-LASF05,835427,839425,1.82248 ,1.82571 ,1.82897 ,1.82989 ,1.83076 ,1.83463 ,1.83481 ,1.83945 ,1.84851 ,1.84966 ,1.85953 ,1.86887 ,42.72 ,42.48 ,33.77 ,0.019540 ,0.019761 ,0.005833 ,0.004645 ,0.024722 ,0.011015 ,0.004912 ,0.014849 ,0.2985 ,0.2377 ,0.5637 ,0.2486 ,0.2351 ,0.4996 ,-0.0110 ,-0.0090 ,3.27555498E+00,-1.49587295E-02,3.10927229E-02,6.82586922E-04,9.41310743E-06,1.50458530E-06,0.00000000E+00,73,700,732,4.90 ,1,2,,747(7),63,,,,,40/32,,361/321,,,,,0.07,0.26,0.48,0.65,0.78,0.87,0.921,0.951,0.969,0.984,0.990,0.993,0.997,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.976,0.915,0.728,1,YB,TEST POT DATA
E-LASF08,883408,888405,1.86946 ,1.87298 ,1.87656 ,1.87757 ,1.87852 ,1.88281 ,1.88300 ,1.88815 ,1.89822 ,1.89949 ,1.91050 ,1.92092 ,40.76 ,40.52 ,32.11 ,0.021661 ,0.021919 ,0.006436 ,0.005148 ,0.027502 ,0.012277 ,0.005423 ,0.016496 ,0.2971 ,0.2377 ,0.5668 ,0.2474 ,0.2349 ,0.5021 ,-0.0107 ,-0.0092 ,3.44097798E+00,-1.40195736E-02,3.51597803E-02,8.93152796E-04,2.96132309E-06,1.83226713E-06,0.00000000E+00,78,714,747,5.50 ,,,,,,,,,,,38/32,372/332,,,,,,0.03,0.19,0.44,0.65,0.78,0.87,0.916,0.945,0.971,0.982,0.989,0.994,0.998,0.999,0.999,0.999,0.999,0.999,0.74,0.73,0.999,0.999,0.999,0.994,0.983,0.949,0.817,1,Y,TEST POT DATA
E-LASF09,816466,820464,1.80488 ,1.80780 ,1.81075 ,1.81158 ,1.81236 ,1.81585 ,1.81600 ,1.82017 ,1.82825 ,1.82927 ,1.83800 ,1.84619 ,46.62 ,46.37 ,37.09 ,0.017502 ,0.017686 ,0.005251 ,0.004166 ,0.021998 ,0.009747 ,0.004421 ,0.013265 ,0.3000 ,0.2380 ,0.5569 ,0.2500 ,0.2356 ,0.4938 ,-0.0110 ,-0.0092 ,3.21588388E+00,-1.33880786E-02,2.85023144E-02,4.06364414E-04,2.70180277E-05,-4.64955706E-07,0.00000000E+00,77,693,724,4.98 ,1,2,,686(7),53,,,,,39/30,,359/298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Y,TEST POT DATA
E-LASF010,834372,839369,1.82009 ,1.82370 ,1.82738 ,1.82842 ,1.82939 ,1.83380 ,1.83400 ,1.83932 ,1.84982 ,1.85115 ,1.86278 ,1.87396 ,37.16 ,36.92 ,28.98 ,0.022443 ,0.022736 ,0.006624 ,0.005323 ,0.028778 ,0.012959 ,0.005584 ,0.017152 ,0.2951 ,0.2372 ,0.5774 ,0.2456 ,0.2341 ,0.5113 ,-0.0058 ,-0.0046 ,3.26060903E+00,-1.48581563E-02,3.40319193E-02,1.14204288E-03,-1.89155362E-05,5.34279856E-06,0.00000000E+00,68,628,659,4.28 ,1,3,,639(6),71,,,,,42/35,,377/346,,,,,,,,0.14,0.47,0.70,0.83,0.89,0.926,0.960,0.976,0.984,0.992,0.997,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.993,0.972,0.908,0.72,1,YB,TEST POT DATA
E-LASF013,804396,809393,1.79172 ,1.79502 ,1.79837 ,1.79932 ,1.80021 ,1.80422 ,1.80440 ,1.80922 ,1.81870 ,1.81990 ,1.83034 ,1.84033 ,39.58 ,39.33 ,31.01 ,0.020324 ,0.020576 ,0.006023 ,0.004824 ,0.025940 ,0.011639 ,0.005075 ,0.015501 ,0.2963 ,0.2374 ,0.5727 ,0.2466 ,0.2344 ,0.5073 ,-0.0066 ,-0.0052 ,3.16454973E+00,-1.46684282E-02,3.03867870E-02,1.02933823E-03,-2.54435589E-05,4.67271608E-06,0.00000000E+00,65,618,649,4.20 ,1,4,,626(6),76,,,,,41/34,,373/339,,,,,,,0.10,0.35,0.58,0.73,0.83,0.89,0.921,0.955,0.969,0.977,0.983,0.987,0.994,0.996,0.996,0.999,0.999,0.999,0.999,0.999,0.988,0.991,0.979,0.954,0.87,0.64,1,Y,TEST POT DATA
E-LASF014,788474,792471,1.77737 ,1.78018 ,1.78300 ,1.78379 ,1.78453 ,1.78785 ,1.78800 ,1.79196 ,1.79963 ,1.80059 ,1.80888 ,1.81666 ,47.38 ,47.14 ,37.75 ,0.016632 ,0.016802 ,0.005002 ,0.003958 ,0.020877 ,0.009247 ,0.004210 ,0.012592 ,0.3007 ,0.2380 ,0.5560 ,0.2506 ,0.2356 ,0.4931 ,-0.0110 ,-0.0089 ,3.12215038E+00,-1.47958367E-02,2.60452483E-02,5.07811768E-04,5.71446833E-06,8.82357872E-07,0.00000000E+00,71,694,714,4.36 ,1,3,,632(6),59,,,,,38/32,,353/317,,,,,0.10,0.34,0.57,0.73,0.83,0.900,0.932,0.953,0.966,0.977,0.983,0.986,0.989,0.991,0.993,0.994,0.995,0.999,0.999,0.999,0.999,0.999,0.999,0.995,0.982,0.961,0.900,0.68,1,YB,TEST POT DATA
E-LASF015,804466,808463,1.79300 ,1.79590 ,1.79882 ,1.79964 ,1.80041 ,1.80385 ,1.80400 ,1.80811 ,1.81608 ,1.81708 ,1.82570 ,1.83380 ,46.58 ,46.33 ,37.05 ,0.017262 ,0.017443 ,0.005183 ,0.004108 ,0.021699 ,0.009620 ,0.004363 ,0.013080 ,0.3003 ,0.2380 ,0.5573 ,0.2501 ,0.2355 ,0.4941 ,-0.0109 ,-0.0089 ,3.17656194E+00,-1.53426611E-02,2.68472584E-02,6.45031930E-04,-5.17397170E-06,1.39108120E-06,0.00000000E+00,75,691,718,4.58 ,1,3,,626(6),65,,,,,39/33,,360/326,,,,,0.01,0.13,0.42,0.66,0.81,0.89,0.941,0.966,0.980,0.994,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.997,0.984,0.970,0.916,0.73,1,YB,TEST POT DATA
E-LASF016,772496,776494,1.76248 ,1.76514 ,1.76780 ,1.76854 ,1.76924 ,1.77236 ,1.77250 ,1.77621 ,1.78337 ,1.78427 ,1.79197 ,1.79917 ,49.61 ,49.37 ,39.68 ,0.015572 ,0.015723 ,0.004700 ,0.003708 ,0.019469 ,0.008597 ,0.003955 ,0.011768 ,0.3018 ,0.2381 ,0.5521 ,0.2515 ,0.2358 ,0.4898 ,-0.0113 ,-0.0090 ,3.07241378E+00,-1.46849804E-02,2.44285857E-02,3.98183255E-04,1.22802438E-05,1.23709929E-07,0.00000000E+00,71,670,696,4.25 ,1,4,,715(7),57,,,,,37/31,,349/308,,,,0.09,0.31,0.52,0.68,0.80,0.88,0.924,0.954,0.972,0.981,0.991,0.994,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.990,0.963,0.889,0.650,1,Y,TEST POT DATA
E-LASF017,795453,799450,1.78385 ,1.78678 ,1.78974 ,1.79057 ,1.79135 ,1.79484 ,1.79500 ,1.79917 ,1.80729 ,1.80831 ,1.81712 ,1.82542 ,45.29 ,45.04 ,35.94 ,0.017554 ,0.017744 ,0.005259 ,0.004176 ,0.022121 ,0.009826 ,0.004428 ,0.013316 ,0.2996 ,0.2379 ,0.5598 ,0.2495 ,0.2353 ,0.4962 ,-0.0106 ,-0.0086 ,3.14429212E+00,-1.56560059E-02,2.63644950E-02,8.79416097E-04,-3.51678468E-05,3.33709709E-06,0.00000000E+00,70,660,685,4.33 ,1,4,,707(7),61,,,,,40/33,,369/324,,,,,0.01,0.09,0.29,0.51,0.69,0.81,0.89,0.939,0.964,0.989,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.990,0.968,0.905,0.68,1,Y,TEST POT DATA
E-LASFH2,767468,771466,1.75641 ,1.75916 ,1.76192 ,1.76270 ,1.76343 ,1.76670 ,1.76684 ,1.77074 ,1.77831 ,1.77926 ,1.78746 ,1.79518 ,46.80 ,46.55 ,37.19 ,0.016384 ,0.016557 ,0.004916 ,0.003898 ,0.020618 ,0.009150 ,0.004138 ,0.012419 ,0.3000 ,0.2379 ,0.5585 ,0.2499 ,0.2354 ,0.4952 ,-0.0091 ,-0.0073 ,3.04964021E+00,-1.43753567E-02,2.47919447E-02,6.38849518E-04,-1.05068423E-05,1.83387657E-06,0.00000000E+00,68,648,680,4.10 ,2,4,,666(7),64,,,,,40/34,,372/338,,,,,,0.01,0.15,0.42,0.65,0.79,0.87,0.918,0.944,0.967,0.977,0.984,0.989,0.993,0.998,0.998,0.999,0.999,,,,,,,,,,,1,Y,TEST POT DATA
E-LASFH9,903357,909355,1.88711 ,1.89112 ,1.89522 ,1.89638 ,1.89748 ,1.90243 ,1.90265 ,1.90865 ,1.92050 ,1.92201 ,1.93516 ,1.94783 ,35.70 ,35.46 ,27.76 ,0.025285 ,0.025626 ,0.007434 ,0.005997 ,0.032513 ,0.014662 ,0.006268 ,0.019358 ,0.2940 ,0.2372 ,0.5799 ,0.2446 ,0.2340 ,0.5133 ,-0.0053 ,-0.0046 ,3.49989132E+00,-1.49255070E-02,3.84731987E-02,1.84372906E-03,-9.49882953E-05,1.04373643E-05,0.00000000E+00,75,695,733,5.52 ,,,,,,,,,,,,388/355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AY,TEST POT DATA
